Age,WorkClass,fnlwgt,Education,EducationNum,MaritalStatus,Occupation,Relationship,Gender,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Income
26.0, Private,30776.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, United-States,0.0
53.0, Self-emp-inc,368014.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,1977.0,60.0, United-States,1.0
46.0, Local-gov,207677.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband,,,0.0,40.0, United-States,1.0
29.0, Private,198825.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, Female,,0.0,38.0, United-States,0.0
24.0, Private,216129.0, Bachelors,13.0, Never-married, Sales, Not-in-family, Male,0.0,,50.0, United-States,0.0
34.0, Self-emp-not-inc,198068.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
61.0, Private,85548.0, Some-college,10.0,, Tech-support, Husband, Male,15024.0,0.0,18.0, United-States,0.0
38.0, Private,396595.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband,,0.0,0.0,40.0, United-States,0.0
26.0, Private,205428.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,, United-States,0.0
25.0, Private,57635.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Wife, Female,0.0,,42.0, United-States,0.0
25.0, Private,108542.0, Bachelors,13.0,,, Own-child, Male,0.0,0.0,35.0, United-States,0.0
31.0, State-gov,86143.0, HS-grad,9.0, Never-married, Protective-serv, Other-relative, Male,0.0,0.0,40.0, United-States,0.0
,,112158.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,99.0, United-States,1.0
40.0, Private,182302.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
38.0, Private,470663.0, Bachelors,13.0,, Exec-managerial, Not-in-family, Male,0.0,0.0,50.0, United-States,1.0
22.0, Local-gov,137510.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, Male,0.0,0.0,40.0,,0.0
23.0, Private,, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
, Private,302195.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,,,1.0
56.0, Private,193622.0, HS-grad,9.0, Separated, Craft-repair, Unmarried, Male,0.0,0.0,40.0, United-States,0.0
54.0, ?,191659.0, 5th-6th,3.0, Married-civ-spouse, ?, Husband, Male,0.0,0.0,40.0, United-States,0.0
27.0, ?,108926.0, Some-college,10.0, Married-civ-spouse, ?, Husband, Male,0.0,0.0,5.0, United-States,0.0
35.0, Private,320451.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,65.0, Hong,1.0
64.0, Private,203783.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, Female,0.0,0.0,8.0, United-States,0.0
35.0, Private,109204.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,40.0, United-States,1.0
25.0, Self-emp-not-inc,245369.0, HS-grad,, Separated, Craft-repair, Own-child, Male,0.0,0.0,35.0, United-States,0.0
53.0, Private,104748.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,45.0, United-States,0.0
48.0, Self-emp-not-inc,397466.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,60.0, United-States,1.0
52.0, Self-emp-inc,210736.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,60.0, United-States,1.0
45.0, Federal-gov,181970.0,,9.0,, Adm-clerical,, Male,0.0,1672.0,40.0, United-States,1.0
, ?,63526.0, 12th,8.0, Never-married, ?, Not-in-family, Male,0.0,0.0,52.0, United-States,0.0
25.0, State-gov,176162.0, Bachelors,13.0, Never-married, Protective-serv, Own-child, Male,0.0,0.0,40.0, United-States,0.0
, ?,224238.0,,10.0, Never-married, ?,, Male,0.0,0.0,, United-States,0.0
20.0, State-gov,349365.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
43.0, Self-emp-inc,150533.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Other-relative, Male,0.0,0.0,50.0, United-States,1.0
37.0, State-gov,211286.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, Female,0.0,0.0,50.0, United-States,0.0
23.0, Private,103632.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
, State-gov,120131.0, HS-grad,9.0, Divorced, Craft-repair, Own-child, Male,8614.0,,, United-States,0.0
41.0, Local-gov,523910.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,1.0
51.0, Private,122533.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,40.0, United-States,1.0
41.0, Private,130408.0,,, Divorced, Sales, Unmarried, Female,0.0,0.0,38.0,,0.0
70.0, Self-emp-inc,131699.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, Female,0.0,0.0,55.0, United-States,0.0
48.0, Self-emp-inc,56975.0,,9.0,, Sales, Unmarried, Female,0.0,0.0,, ?,0.0
39.0, Self-emp-not-inc,139703.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, Female,0.0,0.0,48.0, United-States,0.0
64.0, Private,, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Male,,0.0,60.0, United-States,1.0
47.0, Private,64563.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Male,7688.0,0.0,42.0, United-States,0.0
54.0,,230387.0, HS-grad,9.0, Widowed, Adm-clerical,, Female,,0.0,35.0, United-States,0.0
31.0, Private,112115.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
58.0, Self-emp-inc,100960.0, HS-grad,9.0,, Sales, Husband,,,0.0,50.0, United-States,1.0
37.0, Self-emp-not-inc,255503.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,55.0, United-States,1.0
41.0, Local-gov,193524.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support,, Male,0.0,0.0,40.0, United-States,1.0
37.0, Private,112264.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, United-States,0.0
20.0, Private,238384.0, HS-grad,9.0,, Sales, Not-in-family, Female,0.0,0.0,30.0,,0.0
19.0, Private,427862.0, Some-college,10.0, Never-married, Other-service, Own-child, Male,0.0,0.0,35.0, United-States,0.0
52.0, Private,153751.0, 9th,5.0, Separated, Other-service, Not-in-family, Female,0.0,0.0,30.0, United-States,0.0
50.0, Federal-gov,107079.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,40.0, United-States,0.0
22.0, Private,60668.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, Male,0.0,0.0,40.0, United-States,0.0
30.0, Private,361280.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
32.0, Private,226267.0, 5th-6th,3.0, Married-spouse-absent, Craft-repair,, Male,0.0,0.0,40.0, El-Salvador,0.0
71.0, Private,216608.0, Assoc-voc,11.0, Never-married, Adm-clerical,, Female,0.0,0.0,40.0, United-States,0.0
19.0, State-gov,176936.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Female,0.0,0.0,30.0, United-States,0.0
47.0, Private,138342.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,50.0, United-States,0.0
31.0, Private,188096.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Female,0.0,,72.0, United-States,0.0
42.0, Private,92288.0, Masters,14.0, Married-civ-spouse, Sales,, Male,0.0,0.0,40.0,,1.0
,,20809.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Male,0.0,0.0,75.0, United-States,0.0
40.0, Private,77572.0, Some-college,10.0, Divorced, Sales, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
64.0, Private,75577.0, 7th-8th,4.0, Married-civ-spouse, Adm-clerical, Husband, Male,2580.0,0.0,50.0, United-States,0.0
41.0, Private,202565.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,40.0, United-States,0.0
69.0, State-gov,163689.0, Some-college,10.0,,, Husband, Male,0.0,0.0,16.0, United-States,0.0
36.0, Private,84306.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,5013.0,,50.0, United-States,1.0
32.0, Private,209317.0, HS-grad,9.0, Separated, Exec-managerial, Not-in-family, Male,0.0,0.0,40.0, ?,0.0
35.0, Private,272944.0, Bachelors,13.0, Divorced, Transport-moving, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
18.0, ?,344742.0, 10th,6.0, Never-married, ?, Own-child, Male,0.0,0.0,40.0, United-States,0.0
34.0, Private,69251.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,40.0, Philippines,0.0
53.0, Federal-gov,290290.0, Some-college,10.0, Divorced,, Not-in-family, Male,0.0,0.0,45.0, United-States,0.0
61.0, Self-emp-not-inc,151369.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Male,99999.0,0.0,30.0, United-States,0.0
30.0, Private,220148.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, Male,0.0,1848.0,, United-States,0.0
21.0, Private,191460.0, 11th,7.0, Never-married, Other-service,, Female,0.0,0.0,40.0, United-States,0.0
50.0, Private,143664.0, Bachelors,13.0, Never-married, Exec-managerial,, Male,0.0,0.0,40.0, United-States,0.0
31.0, Private,128220.0, 7th-8th,4.0, Widowed, Adm-clerical, Not-in-family, Female,0.0,0.0,35.0, United-States,0.0
23.0, Private,214542.0,,10.0,, Farming-fishing, Own-child, Male,0.0,0.0,40.0, United-States,0.0
72.0, Self-emp-not-inc,139889.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,74.0, United-States,0.0
23.0, Private,278254.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,0.0,0.0,45.0, United-States,0.0
45.0, Local-gov,236586.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Male,7688.0,0.0,55.0, United-States,1.0
26.0, Private,359327.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,50.0, ?,0.0
33.0, Private,309590.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Male,0.0,0.0,40.0, Jamaica,0.0
21.0, Private,312017.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Male,,0.0,40.0,,0.0
54.0, Self-emp-not-inc,199741.0, HS-grad,9.0, Widowed, Craft-repair, Not-in-family, Male,0.0,2001.0,35.0, United-States,0.0
37.0, Private,295949.0, HS-grad,,, Craft-repair, Husband,,0.0,1628.0,40.0, United-States,0.0
31.0, Private,159322.0, HS-grad,9.0, Never-married,, Other-relative, Male,0.0,0.0,40.0, United-States,0.0
66.0, Self-emp-inc,185369.0, 10th,6.0, Married-civ-spouse, Sales,,,0.0,0.0,30.0, United-States,0.0
41.0, Private,187431.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
45.0, ?,215943.0, HS-grad,9.0, Married-civ-spouse,, Husband, Male,,0.0,40.0, United-States,0.0
28.0, Private,126060.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Female,99999.0,0.0,36.0, United-States,0.0
47.0, Federal-gov,211123.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,1.0
30.0, Self-emp-not-inc,437458.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, United-States,0.0
51.0, Private,249706.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
34.0, Private,202822.0, Masters,14.0, Never-married, Tech-support, Unmarried, Female,0.0,0.0,40.0, ?,0.0
41.0, Private,297186.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Wife, Female,0.0,0.0,40.0, United-States,0.0
, Federal-gov,475324.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,40.0, United-States,1.0
, Private,165310.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Other-relative, Male,0.0,0.0,20.0,,0.0
28.0, Private,185896.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Male,0.0,0.0,47.0, Mexico,0.0
27.0, Private,39232.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, Male,0.0,0.0,40.0, United-States,0.0
40.0, Private,85668.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,60.0, United-States,0.0
, Private,227359.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,42.0, United-States,0.0
21.0, Private,231931.0, Some-college,10.0, Never-married, Sales, Own-child, Male,0.0,0.0,45.0, United-States,0.0
38.0, Private,617898.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,50.0, United-States,1.0
20.0, Private,386864.0, 10th,6.0, Never-married, Other-service, Other-relative, Male,0.0,0.0,35.0, Mexico,0.0
36.0, Private,191754.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,50.0, United-States,0.0
, ?,327154.0, HS-grad,9.0,, ?, Unmarried,,0.0,0.0,,,0.0
53.0, Private,302868.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,, United-States,1.0
17.0, ?,132962.0, 12th,8.0, Never-married, ?, Own-child, Male,0.0,0.0,30.0, United-States,0.0
76.0, Local-gov,178665.0, 9th,5.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,30.0, United-States,0.0
24.0, ?,412156.0, HS-grad,9.0, Married-civ-spouse, ?, Wife,,0.0,0.0,40.0, Mexico,0.0
33.0, Private,141229.0, Some-college,10.0, Divorced, Other-service, Not-in-family, Female,0.0,0.0,50.0, United-States,0.0
38.0, Private,269323.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,40.0, United-States,0.0
44.0, Private,, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,30.0,,0.0
36.0, Private,128516.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Female,0.0,0.0,, United-States,0.0
46.0, Private,200569.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Female,0.0,0.0,40.0, United-States,0.0
35.0, Private,162601.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
58.0,,261230.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
57.0, Private,142076.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,4386.0,0.0,40.0, United-States,0.0
41.0, State-gov,175537.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, Female,0.0,0.0,38.0, United-States,0.0
17.0, ?,181337.0, 10th,6.0, Never-married, ?,, Female,0.0,0.0,20.0, United-States,0.0
58.0,,119386.0, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, Female,0.0,0.0,60.0, United-States,0.0
48.0, Local-gov,144122.0, Masters,, Divorced,, Not-in-family, Female,0.0,0.0,40.0,,0.0
36.0, Private,185366.0, Some-college,10.0, Divorced, Sales, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
51.0, Self-emp-not-inc,208003.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband,,0.0,0.0,40.0, United-States,0.0
17.0, Private,176017.0, 10th,, Never-married, Other-service, Other-relative, Male,0.0,0.0,15.0, United-States,0.0
36.0, Private,112264.0,,9.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,,50.0, United-States,0.0
20.0, Private,347391.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, Male,0.0,0.0,60.0, United-States,0.0
21.0, Private,294789.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Female,0.0,0.0,25.0, United-States,0.0
46.0, Private,274200.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
36.0, Federal-gov,239074.0, Assoc-acdm,, Married-civ-spouse,, Husband, Male,0.0,0.0,40.0, United-States,1.0
28.0, Private,203776.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,50.0, United-States,0.0
53.0, Private,114758.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,20.0, United-States,1.0
25.0,,199472.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family,,0.0,0.0,38.0, United-States,0.0
60.0, Local-gov,119986.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,40.0, United-States,0.0
37.0, State-gov,26898.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
54.0, Local-gov,188446.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,40.0, United-States,0.0
, Private,202872.0, 10th,6.0, Married-spouse-absent, Craft-repair, Not-in-family,,0.0,0.0,40.0, United-States,0.0
, Private,297449.0, Bachelors,, Married-civ-spouse, Adm-clerical,, Male,,0.0,50.0, United-States,1.0
26.0, Private,152240.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, Male,0.0,0.0,40.0, United-States,0.0
28.0, Private,288598.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,,0.0,35.0, United-States,0.0
46.0, ?,443179.0, Bachelors,13.0,, ?, Not-in-family, Female,0.0,0.0,8.0, United-States,0.0
23.0, Private,91733.0,,13.0, Never-married, Tech-support, Own-child, Female,3325.0,0.0,40.0, United-States,0.0
36.0, Private,248445.0, HS-grad,9.0, Separated, Transport-moving, Other-relative, Male,0.0,0.0,, Mexico,0.0
39.0, Private,370032.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,45.0, United-States,1.0
18.0, Private,236272.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Female,0.0,0.0,35.0, United-States,0.0
34.0, Private,150154.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,50.0, United-States,0.0
24.0, Private,34506.0, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
35.0, Private,, Some-college,10.0, Married-civ-spouse, Prof-specialty,, Male,0.0,0.0,60.0, United-States,1.0
19.0, State-gov,73009.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Male,0.0,,15.0, United-States,0.0
38.0, Private,149419.0, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
49.0, ?,189885.0, HS-grad,9.0, Widowed, ?, Not-in-family,,0.0,0.0,40.0, United-States,0.0
28.0, Private,110408.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Male,0.0,0.0,40.0, United-States,0.0
67.0, Self-emp-inc,323636.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,15.0, Canada,0.0
52.0,,119111.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,0.0,,40.0, United-States,0.0
33.0,,, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,84.0, Taiwan,0.0
56.0, Private,286487.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,,0.0,45.0, United-States,0.0
40.0, Private,179735.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, Female,0.0,0.0,50.0, United-States,0.0
40.0, Private,95639.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
26.0, Private,130018.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, Male,0.0,0.0,40.0, United-States,0.0
68.0, Self-emp-not-inc,35468.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,24.0, United-States,0.0
63.0, Private,281237.0, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
34.0, State-gov,366198.0, Doctorate,16.0,, Prof-specialty, Husband, Male,0.0,0.0,45.0,,1.0
21.0, ?,228960.0, Some-college,10.0, Never-married, ?, Own-child, Female,0.0,0.0,20.0, United-States,0.0
20.0, Private,205975.0, HS-grad,9.0, Never-married, Adm-clerical,, Female,0.0,0.0,20.0, United-States,0.0
51.0, Private,, Masters,14.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, United-States,1.0
30.0, Private,378723.0, Some-college,10.0, Divorced, Adm-clerical, Own-child, Female,0.0,,55.0, United-States,0.0
27.0, Private,134890.0, Bachelors,, Never-married, Tech-support, Own-child, Male,0.0,0.0,50.0, United-States,0.0
25.0, Private,288519.0,,13.0,, Adm-clerical,, Female,,0.0,, United-States,0.0
39.0, Private,127573.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, Female,2202.0,0.0,45.0, United-States,0.0
28.0, Private,351731.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, Male,0.0,0.0,50.0, United-States,0.0
26.0, Private,124111.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Female,0.0,0.0,35.0, United-States,0.0
37.0, Local-gov,185556.0, HS-grad,9.0, Separated, Protective-serv, Not-in-family, Male,0.0,1980.0,35.0, United-States,0.0
34.0, Private,360689.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,1628.0,48.0, United-States,1.0
51.0, Self-emp-not-inc,205100.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial,, Female,0.0,0.0,40.0, United-States,0.0
27.0, State-gov,206889.0, Assoc-acdm,12.0, Never-married, Protective-serv, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
45.0, Private,, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
46.0, Federal-gov,, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Male,0.0,,40.0, United-States,0.0
